ID da fila,ID da compra,Data da compra,Data de envio,Modo de envio,ID do cliente,Nome do cliente,Segmento,Cidade,Estado,Região Brasileira,País,Região,ID do produto,Categoria,Sub-categoria,Nome do produto,Quantidade,Valor_Vendas,Valor_Desconto,Valor_Lucro
2085,MX-2015-162670,10/21/2015,10/26/2015,Segunda classe,ES-13465,Emilly Souza,Varejo,Santa Ana,Santa Ana,,El Salvador,Central,MAT-MA-10002027,Material de escritório,Materiais,"Kleencut Cortador de papel, Azul",3,"828,6",0,"165,6"
2088,US-2017-114090,6/4/2017,6/8/2017,Classe padrão,AA-10225,Alice Alves,Grande Empresa,Maracaibo,Zulia,,Venezuela,Sul,MAT-AR-10003722,Material de escritório,Armazenamento,"Tenex Pratelheiras, Industrial",6,"1323,36","0,4","-397,44"
2089,US-2017-114090,6/4/2017,6/8/2017,Classe padrão,AA-10225,Alice Alves,Grande Empresa,Maracaibo,Zulia,,Venezuela,Sul,MAT-CO-10003733,Material de escritório,Colchetes,"Stockwell Grampos, Tamanhos variados",3,"94,32","0,4","9,12"
2090,MX-2017-166618,12/13/2017,12/15/2017,Primeira classe,BC-11380,Brenda Cardoso,Grande Empresa,Santiago,Santiago,,Chile,Sul,MAT-CO-10003438,Material de escritório,Colchetes,"Accos Clips de papel, Embalagem tipo bulk",2,"187,2",0,"12,8"
2092,MX-2017-166618,12/13/2017,12/15/2017,Primeira classe,BC-11380,Brenda Cardoso,Grande Empresa,Santiago,Santiago,,Chile,Sul,MAT-MA-10000135,Material de escritório,Materiais,"Fiskars Abridor de carta, Industrial",3,591,0,"100,2"
2094,MX-2018-160199,10/28/2018,11/1/2018,Classe padrão,EG-13330,Eduardo Goncalves,Varejo,San Luis Potosí,San Luis Potosí,,México,Norte,MAT-CO-10000847,Material de escritório,Colchetes,"OIC Prendedores de papel, Embalagem tipo bulk",3,"395,4",0,"19,2"
2099,MX-2018-155222,11/12/2018,11/17/2018,Segunda classe,PA-19405,Paulo Almeida,Varejo,Guayaquil,Guayas,,Equador,Sul,MAT-AR-10002589,Material de escritório,Armazenamento,"Fellowes Caixa, Tamanho real",2,"262,8",0,"20,8"
2100,MX-2015-162586,12/30/2015,1/5/2016,Classe padrão,GP-14680,Giovana Pereira,Varejo,La Paz,Baixa Califórnia do Sul,,México,Norte,MAT-EN-10001447,Material de escritório,Envelopes,"Cameo Envelope com fecho, Reciclado",1,"55,4",0,"23,2"
2102,MX-2016-155187,9/16/2016,9/20/2016,Classe padrão,KG-16270,Kauã Goncalves,Varejo,São Paulo,São Paulo,Sudeste,Brasil,Sul,MAT-AR-10003252,Material de escritório,Armazenamento,"Eldon Bandejas, Metal",3,"940,8",0,"187,8"
2103,MX-2016-155187,9/16/2016,9/20/2016,Classe padrão,KG-16270,Kauã Goncalves,Varejo,São Paulo,São Paulo,Sudeste,Brasil,Sul,MAT-AR-10003462,Material de escritório,Armazenamento,"Tenex Pastas, Industrial",2,316,0,6
2104,MX-2016-155187,9/16/2016,9/20/2016,Classe padrão,KG-16270,Kauã Goncalves,Varejo,São Paulo,São Paulo,Sudeste,Brasil,Sul,MAT-ET-10001028,Material de escritório,Etiquetas,"Avery Etiquetas jurídicas, Ajustável",7,"431,2",0,"50,4"
2106,MX-2016-155187,9/16/2016,9/20/2016,Classe padrão,KG-16270,Kauã Goncalves,Varejo,São Paulo,São Paulo,Sudeste,Brasil,Sul,MAT-PA-10001936,Material de escritório,Papel,"Eaton Cadernetas, Embalagem com 12",3,"357,6",0,"24,6"
2107,MX-2015-126641,7/2/2015,7/4/2015,Primeira classe,GC-14395,Gabriel Castro,Grande Empresa,San Salvador,San Salvador,,El Salvador,Central,MAT-AR-10000174,Material de escritório,Arte,"BIC Marcadores de texto, Azul",11,"1388,2",0,"567,6"
2108,MX-2015-126641,7/2/2015,7/4/2015,Primeira classe,GC-14395,Gabriel Castro,Grande Empresa,San Salvador,San Salvador,,El Salvador,Central,MAT-PA-10001401,Material de escritório,Papel,"Xerox Artigos de papelaria, Multicolorido",2,"618,4",0,80
2110,MX-2016-118185,12/14/2016,12/20/2016,Classe padrão,RA-19960,Renan Almeida,Varejo,Sorocaba,São Paulo,Sudeste,Brasil,Sul,MAT-EN-10003231,Material de escritório,Envelopes,"Ames Envelope profissional, Reciclado",5,448,0,116
2112,MX-2016-118185,12/14/2016,12/20/2016,Classe padrão,RA-19960,Renan Almeida,Varejo,Sorocaba,São Paulo,Sudeste,Brasil,Sul,MAT-AR-10002401,Material de escritório,Armazenamento,"Fellowes Bandejas, Azul",3,"1147,8",0,57
2113,MX-2017-137155,10/15/2017,10/21/2017,Classe padrão,AC-10870,Arthur Carvalho,Varejo,Cidade do México,Distrito Federal,,México,Norte,MAT-EN-10000207,Material de escritório,Envelopes,"Kraft Envelope profissional, Vermelho",5,666,0,299
2114,MX-2017-137155,10/15/2017,10/21/2017,Classe padrão,AC-10870,Arthur Carvalho,Varejo,Cidade do México,Distrito Federal,,México,Norte,MAT-CO-10003986,Material de escritório,Colchetes,"Advantus Grampos, Tamanhos variados",3,"166,2",0,"74,4"
2115,MX-2017-137155,10/15/2017,10/21/2017,Classe padrão,AC-10870,Arthur Carvalho,Varejo,Cidade do México,Distrito Federal,,México,Norte,MAT-EN-10002723,Material de escritório,Envelopes,"Ames Fita dupla face, Conjunto de 50",1,"124,6",0,"1,2"
2116,MX-2017-116407,9/24/2017,9/28/2017,Classe padrão,IS-15265,Isabela Santos,Grande Empresa,Montevidéu,Montevidéu,,Uruguai,Sul,MAT-FI-10003013,Material de escritório,Fichários,"Avery Reforço para fichário, Reciclado",13,"413,4",0,"184,6"
2117,MX-2017-159786,7/3/2017,7/6/2017,Segunda classe,SB-20590,Sophia Barros,Varejo,Tianguá,Ceará,Nordeste,Brasil,Sul,MAT-AR-10003549,Material de escritório,Armazenamento,"Smead Bandejas, Metal",3,951,0,"199,2"
2118,MX-2017-159786,7/3/2017,7/6/2017,Segunda classe,SB-20590,Sophia Barros,Varejo,Tianguá,Ceará,Nordeste,Brasil,Sul,MAT-EN-10003067,Material de escritório,Envelopes,"Jiffy Envelope com fecho, Vermelho",1,"80,4",0,"35,2"
2120,MX-2017-159786,7/3/2017,7/6/2017,Segunda classe,SB-20590,Sophia Barros,Varejo,Tianguá,Ceará,Nordeste,Brasil,Sul,MAT-AR-10001866,Material de escritório,Arte,"Sanford Marcadores de texto, Tamanhos variados",3,"378,6",0,"33,6"
2123,MX-2017-141768,4/6/2017,4/9/2017,Primeira classe,JM-15580,José Melo,Varejo,Dos Quebradas,Risaralda,,Colômbia,Sul,MAT-FI-10001416,Material de escritório,Fichários,"Wilson Jones Pasta argolada, Reciclado",2,"178,4",0,30
2124,MX-2017-141768,4/6/2017,4/9/2017,Primeira classe,JM-15580,José Melo,Varejo,Dos Quebradas,Risaralda,,Colômbia,Sul,MAT-PA-10001670,Material de escritório,Papel,"Green Bar Papel de pergaminho, Reciclado",3,"331,8",0,96
2125,MX-2017-141768,4/6/2017,4/9/2017,Primeira classe,JM-15580,José Melo,Varejo,Dos Quebradas,Risaralda,,Colômbia,Sul,MAT-PA-10002074,Material de escritório,Papel,"Xerox Artigos de papelaria, Premium",1,"299,8",0,"101,8"
2128,MX-2015-132598,9/15/2015,9/20/2015,Classe padrão,GB-15010,Gustavo Barbosa,Grande Empresa,Managua,Managua,,Nicarágua,Central,MAT-ET-10001326,Material de escritório,Etiquetas,"Novimex Etiquetas para codificação colorida, Durável",7,"597,8",0,"124,6"
2130,MX-2015-154620,3/12/2015,3/17/2015,Classe padrão,KP-16300,Kaua Pereira,Grande Empresa,Mixco,Guatemala,,Guatemala,Central,MAT-FI-10000337,Material de escritório,Fichários,"Cardinal Divisórias, Durável",3,"175,2",0,"55,8"
2131,MX-2015-154620,3/12/2015,3/17/2015,Classe padrão,KP-16300,Kaua Pereira,Grande Empresa,Mixco,Guatemala,,Guatemala,Central,MAT-FI-10000469,Material de escritório,Fichários,"Acco Reforço para fichário, Econômico",3,"133,2",0,"22,2"
2134,US-2017-130477,2/19/2017,2/19/2017,No mesmo dia,IG-15340,Isabella Goncalves,Varejo,Choloma,Cortés,,Honduras,Central,MAT-ET-10002387,Material de escritório,Etiquetas,"Novimex Etiquetas jurídicas, Vermelho",3,"123,48","0,4","-53,52"
2135,MX-2017-115476,9/19/2017,9/23/2017,Segunda classe,NR-19315,Nicole Ribeiro,Varejo,Amatitlán,Guatemala,,Guatemala,Central,MAT-AR-10004163,Material de escritório,Armazenamento,"Eldon Carrinho bandeja, Industrial",3,"2567,4",0,0
2137,MX-2017-115476,9/19/2017,9/23/2017,Segunda classe,NR-19315,Nicole Ribeiro,Varejo,Amatitlán,Guatemala,,Guatemala,Central,MAT-EN-10001040,Material de escritório,Envelopes,"Cameo Envelope com fecho, Vermelho",1,87,0,"21,6"
2138,US-2017-167675,9/18/2017,9/22/2017,Classe padrão,VC-21235,Vinicius Cardoso,Grande Empresa,Tegucigalpa,Francisco Morazán,,Honduras,Central,MAT-CO-10003305,Material de escritório,Colchetes,"Stockwell Clips de papel, Tamanhos variados",1,"45,36","0,4","-11,44"
2139,US-2017-167675,9/18/2017,9/22/2017,Classe padrão,VC-21235,Vinicius Cardoso,Grande Empresa,Tegucigalpa,Francisco Morazán,,Honduras,Central,MAT-AC-10002103,Material de escritório,Eletrônicos,"Hoover Micro-ondas, Vermelho",3,"3703,68","0,4","-864,72"
2143,MX-2018-108574,12/31/2018,1/4/2019,Classe padrão,JC-16045,Júlio Carvalho,Pequenas e Medias Empresas,Reynosa,Tamaulipas,,México,Norte,MAT-ET-10000097,Material de escritório,Etiquetas,"Novimex Etiquetas jurídicas, Ajustável",3,"167,4",0,"6,6"
2144,MX-2017-121944,8/24/2017,8/28/2017,Classe padrão,BC-11620,Bruna Cavalcanti,Varejo,Santiago,Santiago,,Chile,Sul,MAT-FI-10000781,Material de escritório,Fichários,"Wilson Jones Pasta argolada, Econômico",5,434,0,212
2148,MX-2015-139024,11/15/2015,11/20/2015,Classe padrão,JA-15640,Júlia Araujo,Pequenas e Medias Empresas,Puente Alto,Santiago,,Chile,Sul,MAT-ET-10002645,Material de escritório,Etiquetas,"Harbour Creations Etiquetas removíveis, Vermelho",3,"203,4",0,"7,8"
2149,MX-2015-144162,12/23/2015,12/26/2015,Primeira classe,AS-10645,Ana Santos,Varejo,Torreón,Coahuila,,México,Norte,MAT-CO-10002558,Material de escritório,Colchetes,"Accos Grampos, Tamanhos variados",6,336,0,144
2150,MX-2018-126410,6/30/2018,7/4/2018,Classe padrão,SB-20245,Samuel Barbosa,Varejo,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MAT-FI-10001330,Material de escritório,Fichários,"Avery Encadernadora, Econômico",3,"781,44","0,2","195,24"
2152,MX-2016-132962,10/13/2016,10/18/2016,Classe padrão,SR-20320,Samuel Ribeiro,Pequenas e Medias Empresas,Guaratinguetá,São Paulo,Sudeste,Brasil,Sul,MAT-EN-10004625,Material de escritório,Envelopes,"Ames Com lacre, Reciclado",3,693,0,339
2153,MX-2016-132962,10/13/2016,10/18/2016,Classe padrão,SR-20320,Samuel Ribeiro,Pequenas e Medias Empresas,Guaratinguetá,São Paulo,Sudeste,Brasil,Sul,MAT-ET-10001772,Material de escritório,Etiquetas,"HON Etiquetas redondas, Branco",2,"88,8",0,"37,2"
2154,MX-2018-141194,7/23/2018,7/27/2018,Classe padrão,IB-15130,Igor Barbosa,Varejo,Heroica Zitácuaro,Michoacán,,México,Norte,MAT-AR-10003555,Material de escritório,Arte,"Boston Apontador, Embalagem tipo bulk",2,"389,6",0,"151,6"
2157,MX-2016-125318,12/4/2016,12/6/2016,Primeira classe,LF-17695,Luis Fernandes,Varejo,Armênia,Quindío,,Colômbia,Sul,MAT-CO-10004277,Material de escritório,Colchetes,"Advantus Percevejo niquelado, Embalagem com 12",3,"260,4",0,"67,2"
2158,MX-2016-125318,12/4/2016,12/6/2016,Primeira classe,LF-17695,Luis Fernandes,Varejo,Armênia,Quindío,,Colômbia,Sul,MAT-AR-10000003,Material de escritório,Arte,"Boston Marcadores de texto, Tamanhos variados",3,441,0,"118,8"
2159,MX-2016-125318,12/4/2016,12/6/2016,Primeira classe,LF-17695,Luis Fernandes,Varejo,Armênia,Quindío,,Colômbia,Sul,MAT-AR-10003215,Material de escritório,Arte,"Stanley Tela, Metal",2,"676,4",0,"324,4"
2168,US-2018-100706,9/19/2018,9/21/2018,Primeira classe,IC-15415,Isabelle Cavalcanti,Varejo,Tegucigalpa,Francisco Morazán,,Honduras,Central,MAT-AR-10000003,Material de escritório,Arte,"Boston Marcadores de texto, Tamanhos variados",3,"264,6","0,4","-57,6"
2169,US-2016-135034,9/5/2016,9/10/2016,Classe padrão,VC-21040,Victor Cunha,Pequenas e Medias Empresas,Avellaneda,Santa Fé,,Argentina,Sul,MAT-AR-10000333,Material de escritório,Arte,"Boston Marcadores de texto, Metal",3,"241,56","0,4","-80,64"
2171,MX-2017-111213,6/26/2017,6/28/2017,Segunda classe,AF-10600,Ana Ferreira,Grande Empresa,Mixco,Guatemala,,Guatemala,Central,MAT-AC-10000904,Material de escritório,Eletrônicos,"KitchenAid Torradeira, Preto",2,1130,0,"406,8"
2172,MX-2017-111213,6/26/2017,6/28/2017,Segunda classe,AF-10600,Ana Ferreira,Grande Empresa,Mixco,Guatemala,,Guatemala,Central,MAT-PA-10002624,Material de escritório,Papel,"SanDisk Resma, Reciclado",3,594,0,"82,8"
2173,MX-2017-111213,6/26/2017,6/28/2017,Segunda classe,AF-10600,Ana Ferreira,Grande Empresa,Mixco,Guatemala,,Guatemala,Central,MAT-PA-10001401,Material de escritório,Papel,"Xerox Artigos de papelaria, Multicolorido",2,"618,4",0,80
2174,MX-2017-111213,6/26/2017,6/28/2017,Segunda classe,AF-10600,Ana Ferreira,Grande Empresa,Mixco,Guatemala,,Guatemala,Central,MAT-AR-10000520,Material de escritório,Armazenamento,"Tenex Caixa, Industrial",7,"792,4",0,"134,4"
2176,MX-2015-160969,9/24/2015,9/29/2015,Classe padrão,ES-13450,Emilly Sousa,Pequenas e Medias Empresas,San Salvador,San Salvador,,El Salvador,Central,MAT-CO-10000655,Material de escritório,Colchetes,"Stockwell Percevejo niquelado, Embalagem com 12",2,"167,6",0,"31,6"
2177,MX-2016-153780,5/27/2016,6/2/2016,Classe padrão,GR-14605,Gabrielly Rodrigues,Varejo,Sonsonate,Sonsonate,,El Salvador,Central,MAT-CO-10004773,Material de escritório,Colchetes,"OIC Percevejo niquelado, Embalagem tipo bulk",5,469,0,201
2179,US-2016-141523,11/15/2016,11/19/2016,Classe padrão,IC-15325,Isabella Cavalcanti,Grande Empresa,David,Chiriquí,,Panamá,Central,MAT-AR-10002156,Material de escritório,Arte,"Crayola Apontador, Azul",6,"640,08","0,4","-192,72"
2181,US-2016-141523,11/15/2016,11/19/2016,Classe padrão,IC-15325,Isabella Cavalcanti,Grande Empresa,David,Chiriquí,,Panamá,Central,MAT-AR-10002851,Material de escritório,Armazenamento,"Tenex Carrinho bandeja, Tamanho real",3,"1609,92","0,4","-188,28"
2182,MX-2017-164406,10/24/2017,10/28/2017,Classe padrão,MA-18040,Marcos Azevedo,Grande Empresa,Managua,Managua,,Nicarágua,Central,MAT-ET-10002413,Material de escritório,Etiquetas,"Smead Etiquetas para organização de pastas, Ajustável",3,"135,6",0,"33,6"
2185,US-2018-161830,2/11/2018,2/14/2018,Primeira classe,EF-13630,Enzo Ferreira,Varejo,Colón,Colón,,Panamá,Central,MAT-MA-10001508,Material de escritório,Materiais,"Kleencut Estilete, Aço",2,"272,4","0,4","-22,8"
2186,MX-2018-119865,10/29/2018,11/2/2018,Segunda classe,LS-17815,Luis Souza,Varejo,Assunção,Assunção,,Paraguai,Sul,MAT-FI-10002744,Material de escritório,Fichários,"Acco Encadernadora, Transparente",9,3033,0,"606,6"
2189,MX-2017-140795,7/11/2017,7/13/2017,Primeira classe,RC-19825,Raissa Castro,Varejo,Tegucigalpa,Francisco Morazán,,Honduras,Central,MAT-AR-10003707,Material de escritório,Armazenamento,"Smead Pastas, Tamanho real",3,"210,24","0,4","24,24"
2192,MX-2017-161207,11/13/2017,11/18/2017,Classe padrão,JL-15700,Júlia Lima,Varejo,Delgado,San Salvador,,El Salvador,Central,MAT-AR-10004134,Material de escritório,Armazenamento,"Smead Caixa, Tamanho real",5,360,0,82
2194,US-2018-133760,11/22/2018,11/24/2018,Segunda classe,CS-11965,Caio Souza,Grande Empresa,Buenos Aires,Cidade de Buenos Aires,,Argentina,Sul,MAT-AR-10003532,Material de escritório,Arte,"Boston Apontador, Azul",1,"115,8","0,4","-40,6"
2195,MX-2017-127201,10/5/2017,10/9/2017,Classe padrão,ÁC-10090,Ágatha Costa,Varejo,Cidade do Panamá,Panamá,,Panamá,Central,MAT-AR-10002132,Material de escritório,Arte,"Boston Tela, Tamanhos variados",3,"681,84","0,4","56,64"
2197,MX-2016-164000,3/14/2016,3/18/2016,Classe padrão,JL-15505,Joao Lima,Varejo,Itaúna,Minas Gerais,Sudeste,Brasil,Sul,MAT-CO-10000539,Material de escritório,Colchetes,"OIC Alfinetes, Tamanhos variados",2,"164,8",0,8
2198,MX-2016-164000,3/14/2016,3/18/2016,Classe padrão,JL-15505,Joao Lima,Varejo,Itaúna,Minas Gerais,Sudeste,Brasil,Sul,MAT-FI-10001873,Material de escritório,Fichários,"Avery Encadernadora, Durável",2,"671,2",0,"93,6"
2201,MX-2018-144617,10/16/2018,10/19/2018,Segunda classe,AL-10510,Amanda Lima,Varejo,Villa Nueva,Guatemala,,Guatemala,Central,MAT-MA-10001898,Material de escritório,Materiais,"Acme Régua, Retangular",7,"625,8",0,"11,2"
2203,MX-2018-144617,10/16/2018,10/19/2018,Segunda classe,AL-10510,Amanda Lima,Varejo,Villa Nueva,Guatemala,,Guatemala,Central,MAT-AC-10000601,Material de escritório,Eletrônicos,"Breville Micro-ondas, Vermelho",1,"2011,4",0,382
2204,US-2015-115245,6/24/2015,6/26/2015,Segunda classe,GC-14560,Gabrielly Costa,Grande Empresa,Carrefour,Ouest,,Haiti,Caribe,MAT-EN-10004578,Material de escritório,Envelopes,"Cameo Fita dupla face, Prata",1,"93,6","0,4","-54,6"
2208,MX-2017-110135,10/15/2017,10/19/2017,Classe padrão,TP-20755,Tânia Pinto,Grande Empresa,Tuxtla Gutiérrez,Chiapas,,México,Norte,MAT-AR-10001334,Material de escritório,Armazenamento,"Rogers Pastas, Azul",4,"818,4",0,"155,2"
2211,MX-2017-110135,10/15/2017,10/19/2017,Classe padrão,TP-20755,Tânia Pinto,Grande Empresa,Tuxtla Gutiérrez,Chiapas,,México,Norte,MAT-EN-10003231,Material de escritório,Envelopes,"Ames Envelope profissional, Reciclado",3,"268,8",0,"69,6"
2213,MX-2016-151036,3/15/2016,3/21/2016,Classe padrão,AC-10870,Arthur Carvalho,Varejo,Bridgetown,Saint Michael,,Barbados,Caribe,MAT-PA-10001551,Material de escritório,Papel,"SanDisk Artigos de papelaria, Reciclado",1,"322,2",0,"57,8"
2214,MX-2016-151036,3/15/2016,3/21/2016,Classe padrão,AC-10870,Arthur Carvalho,Varejo,Bridgetown,Saint Michael,,Barbados,Caribe,MAT-FI-10001416,Material de escritório,Fichários,"Wilson Jones Pasta argolada, Reciclado",3,"267,6",0,45
2217,MX-2015-132213,11/3/2015,11/7/2015,Segunda classe,BC-11665,Bruna Cunha,Varejo,Brasília,Distrito Federal,Centro-Oeste,Brasil,Sul,MAT-CO-10002916,Material de escritório,Colchetes,"Advantus Elásticos, Embalagem tipo bulk",3,"331,8",0,"42,6"
2220,US-2017-100020,6/8/2017,6/14/2017,Classe padrão,MO-19015,Miguel Oliveira,Varejo,Colón,Colón,,Panamá,Central,MAT-FI-10003812,Material de escritório,Fichários,"Ibico Pasta argolada, Durável",1,"67,92","0,4","-13,68"
2222,US-2017-100020,6/8/2017,6/14/2017,Classe padrão,MO-19015,Miguel Oliveira,Varejo,Colón,Colón,,Panamá,Central,MAT-ET-10004836,Material de escritório,Etiquetas,"Novimex Etiquetas redondas, Ajustável",3,"50,04","0,4","3,84"
2225,MX-2018-125570,8/19/2018,8/24/2018,Classe padrão,BC-11500,Breno Castro,Varejo,Cancún,Quintana Roo,,México,Norte,MAT-PA-10000551,Material de escritório,Papel,"Enermax Caderno, Reciclado",9,"1704,6",0,"732,6"
2226,MX-2015-155271,10/8/2015,10/11/2015,Segunda classe,CF-12565,Clara Ferreira,Varejo,Cienfuegos,Cienfuegos,,Cuba,Caribe,MAT-MA-10001898,Material de escritório,Materiais,"Acme Régua, Retangular",5,447,0,8
2227,MX-2015-155271,10/8/2015,10/11/2015,Segunda classe,CF-12565,Clara Ferreira,Varejo,Cienfuegos,Cienfuegos,,Cuba,Caribe,MAT-MA-10001839,Material de escritório,Materiais,"Elite Tesouras, Aço",3,"438,6",0,"118,2"
2229,MX-2015-155271,10/8/2015,10/11/2015,Segunda classe,CF-12565,Clara Ferreira,Varejo,Cienfuegos,Cienfuegos,,Cuba,Caribe,MAT-FI-10000640,Material de escritório,Fichários,"Acco Perfurador, Econômico",4,"803,2",0,64
2232,MX-2015-155271,10/8/2015,10/11/2015,Segunda classe,CF-12565,Clara Ferreira,Varejo,Cienfuegos,Cienfuegos,,Cuba,Caribe,MAT-ET-10001887,Material de escritório,Etiquetas,"Novimex Etiquetas para codificação colorida, Vermelho",2,"163,2",0,"22,8"
2234,MX-2017-167332,4/27/2017,5/2/2017,Classe padrão,EF-13525,Emily Fernandes,Grande Empresa,Orizaba,Veracruz,,México,Norte,MAT-AR-10003076,Material de escritório,Arte,"BIC Apontador, Tamanhos variados",6,"1287,6",0,"488,4"
2236,US-2017-143098,11/9/2017,11/12/2017,Primeira classe,DS-12760,Danilo Silva,Grande Empresa,Cidade do Panamá,Panamá,,Panamá,Central,MAT-AR-10002401,Material de escritório,Armazenamento,"Fellowes Bandejas, Azul",9,"2066,04","0,4","-1206,36"
2237,MX-2018-136056,12/27/2018,12/29/2018,Segunda classe,JC-15565,José Costa,Varejo,Reynosa,Tamaulipas,,México,Norte,MAT-ET-10003789,Material de escritório,Etiquetas,"HON Etiquetas redondas, Durável",4,188,0,"37,6"
2238,MX-2016-101616,10/16/2016,10/20/2016,Classe padrão,MC-19120,Murilo Correia,Varejo,Contramaestre,Santiago de Cuba,,Cuba,Caribe,MAT-EN-10001763,Material de escritório,Envelopes,"Cameo Envelope com fecho, Conjunto de 50",3,"190,2",0,"91,2"
2239,MX-2016-101616,10/16/2016,10/20/2016,Classe padrão,MC-19120,Murilo Correia,Varejo,Contramaestre,Santiago de Cuba,,Cuba,Caribe,MAT-AR-10000703,Material de escritório,Arte,"BIC Apontador, Metal",3,"605,4",0,36
2240,MX-2016-101616,10/16/2016,10/20/2016,Classe padrão,MC-19120,Murilo Correia,Varejo,Contramaestre,Santiago de Cuba,,Cuba,Caribe,MAT-AR-10001627,Material de escritório,Armazenamento,"Fellowes Pratelheiras, Tamanho real",2,"771,6",0,"347,2"
2242,MX-2016-101616,10/16/2016,10/20/2016,Classe padrão,MC-19120,Murilo Correia,Varejo,Contramaestre,Santiago de Cuba,,Cuba,Caribe,MAT-AR-10004955,Material de escritório,Arte,"Crayola Canetas, Azul",5,398,0,23
2243,MX-2016-101616,10/16/2016,10/20/2016,Classe padrão,MC-19120,Murilo Correia,Varejo,Contramaestre,Santiago de Cuba,,Cuba,Caribe,MAT-CO-10002533,Material de escritório,Colchetes,"Stockwell Percevejo niquelado, Embalagem com 12",6,"518,4",0,"190,8"
2245,MX-2018-155649,10/21/2018,10/21/2018,No mesmo dia,LC-16765,Lavinia Cardoso,Varejo,San Andrés Tuxtla,Veracruz,,México,Norte,MAT-PA-10000932,Material de escritório,Papel,"Green Bar Cadernetas, Embalagem com 12",3,"421,8",0,"54,6"
2246,MX-2018-155649,10/21/2018,10/21/2018,No mesmo dia,LC-16765,Lavinia Cardoso,Varejo,San Andrés Tuxtla,Veracruz,,México,Norte,MAT-EN-10004767,Material de escritório,Envelopes,"GlobeWeis Envelope kraft, Reciclado",2,"349,2",0,"10,4"
